mstar,L_x,Habing_G0,m0,r1
0.1243956043956044,0.1541937171869297,27.65276674007988,2.6863026724683854e-05,0.46679720082715775
0.11164835164835166,0.07938450721961396,16.745763878249345,7.70624088089607e-06,0.1768617607598808
0.12000000000000001,0.007880982796629537,1.7439583863584547,4.24367062202926e-06,0.08280351850790543
0.11604395604395605,0.037108959997416875,20.20551164835417,9.94433622125284e-06,0.4255906032978159
0.767032967032967,1.470830432038673,73.53045929326544,1.4249788251865385e-05,0.2797943157844301
0.1356043956043956,0.012398162231023397,2.6482971309115313,2.521290067309539e-05,0.3040972263896048
0.13252747252747255,0.005896158270781174,2.3245980810461693,3.741450182309206e-06,0.239508155123647
0.12945054945054946,0.06327596822047059,3.747566530200818,0.0001181671426031435,0.8489975048083197
0.17296703296703297,0.015106075847002446,14.042450847688382,4.557421527919933e-05,0.7698630597707162
0.16,0.21148702848261844,3.2155059720864703,3.938341036970271e-05,0.8457002069969995
0.621978021978022,0.140089162325901,4.148572756620435,9.784848341049475e-07,0.07883595584155795
0.1265934065934066,0.005357850209051866,4.929105180976004,1.5298762210970308e-06,0.06567823085913348
0.11252747252747253,0.023010878131192018,15.87011449567866,1.996224547356827e-06,0.02331995272674915
0.2567032967032967,0.5877259635439652,3.484850398417617,5.519340897932657e-05,0.7414104697180397
0.1758241758241758,0.025659716144553556,7.258860973636226,4.026976855963381e-06,0.33067075278064323
0.13142857142857145,0.022260847182170307,10.045893858286872,4.592492739968065e-06,0.07361815282609138
0.15010989010989012,0.04880349240557024,13.083641518532051,8.525979623640301e-07,0.14793613084864343
0.14461538461538462,0.34456867990531975,3.104935557200983,5.995258685006838e-07,0.06801360832195706
0.23472527472527474,1.377484701953274,2.4674611380700533,4.080128611369972e-06,0.22142021830743144
0.11230769230769232,0.019617845796294706,28.98069721423596,2.9333630548430454e-05,0.24366093749163736
0.2178021978021978,0.11761206027467992,26.66482667382175,4.576871364692667e-06,0.41237049666369313
0.10021978021978023,0.04393275952782948,21.47023349112065,4.306397592729167e-06,0.06917752284268362
0.11670329670329671,0.009331639656860978,24.552169073194307,8.212591602086106e-05,0.543625847554378
0.2597802197802198,0.09270158110125108,6.797517395456806,2.8876473228437166e-05,0.37008012063827683
0.15714285714285714,0.02040581570258977,3.3466125491742598,3.152470732301826e-07,0.06967613979877303
0.7542857142857142,2.3269105257637284,18.403186806807103,2.2938961809880194,515.207527937957
